PAID;FECHA_REGISTRO;UNIDAD_NOMBRE;PROYECTO_RNPC;UNIDAD_DEPARTAMENTO;DESTINO_DEPARTAMENTO;DESTINO_CIUDAD;ATENCION_TIPO_TRAMITE;ATENCION_DESTINO;ATENCION_TEMA;ATENCION_MOTIVO;ATENCION_ESTADO;PERSONA_RANGO_EDAD;PERSONA_CONDICION_DISCAPACIDAD;PERSONA_POBLACION_ESPECIAL;PERSONA_GENERO;PERSONA_PROFESION;PERSONA_ACEPTA_HABEAS_DATA;TIPO_EMPRESA;EMPRESA_TIPO_DOCUMENTO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_RAZON_SOCIAL;ESTADO_SERVICIO;CAUSAL;TIPO_PRODUCTO;NOMBRE_PRODUCTO;VALOR_PRODUCTO;FECHA_ADQUISICION;FECHA_ULTIMO_ENCUENTRO;FECHA_FIN_ULTIMO_ENCUENTRO;FECHA_FIN_REAL;ENCUENTRO_ACORDADO;FECHA_CONTRATO;DURACION
871255;2022-10-11;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Profesional;SI;INFORMAL;;#¡REF!;lekos sport;CERRADO-ICOM;Incumplimiento de la garantía;Bien;Pantalones;230000;2022-09-15 00:00;2022-10-19;2022-10-19;2022-10-19;NO;;8
829496;2022-08-29;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;No indica;SI;INFORMAL;;#¡REF!;CORTISANDER SAS;CERRADO;Incumplimiento de la garantía;Bien;toldo para exteriores;910000;2021-12-06 00:00;2022-09-02;2022-09-02;2022-09-02;NO;;4
998172;2023-04-11;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;INFORMAL;;#¡REF!;SKOREBOX;CERRADO-ICOM;Incumplimiento de la garantía;Bien;zapatos;490000;2022-06-17 00:00;2023-04-19;2023-04-19;2023-04-19;NO;;8
734387;2022-05-20;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;VILLARREAL INES CELULARES;CERRADO;Incumplimiento de la garantía;Bien;CELULAR SAMSUNG GALAXY A52S;1045000;2022-05-18 00:00;2022-05-25;2022-05-25;2022-05-25;NO;;5
1025390;2023-05-09;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;No indica;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;la gran optica;CERRADO-ICOM;Incumplimiento de la garantía;Bien;gafas;290000;2022-01-20 00:00;2023-05-16;2023-05-25;2023-05-25;NO;;16
996680;2023-04-10;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;ELECTRONICS PARTS COLOMBIA;CERRADO-ICOM;Incumplimiento de la garantía;Bien;CELULAR SAMSUNG A12;670000;2021-12-04 00:00;2023-04-19;2023-04-19;2023-04-19;NO;;9
793147;2022-07-25;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;JUAN FELIPE VERGARA ARISTIZABAL;CERRADO;Incumplimiento de la garantía;Bien;DISPLAY DE TELEFONO ;130000;2022-07-23 00:00;2022-07-28;2022-07-28;2022-07-28;NO;;3
626103;2022-02-02;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Técnico;SI;INFORMAL;;#¡REF!;electro michel;CERRADO;Incumplimiento de la garantía;Bien;incumplimiento en terminos de garantia de una lavadora y un televisor ;2610000;2022-01-20 00:00;2022-02-15;2022-02-15;2022-02-15;NO;;13
784860;2022-07-15;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto inseguro;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;INFORMAL;;#¡REF!;ztronic;CERRADO;Incumplimiento de la garantía;Bien;teléfono Mobula   ;140000;2022-07-03 00:00;2022-07-19;2022-07-22;2022-07-22;NO;;7
865617;2022-10-04;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;DAMIS S.A.S.;CERRADO-NA;Incumplimiento contractual;Servicio;Instalación de un Parasol  ;13298199;2022-06-07 00:00;2022-10-19;2022-10-25;2022-10-25;NO;;21
746303;2022-06-02;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;No indica;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;MOBICELL STORE;CERRADO;Incumplimiento de la garantía;Bien;Teléfono Celular  ;377000;2021-08-17 00:00;2022-06-08;2022-06-09;2022-06-09;NO;;7
763986;2022-06-22;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;PEDROZO CARRASCAL SHELSYN;CERRADO;Incumplimiento de la garantía;Bien;Telefono iphone 11;1990000;2022-05-31 00:00;2022-06-28;2022-06-28;2022-06-28;NO;;6
792963;2022-07-25;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;DE LA HOZ MARTINEZ NELSON;CERRADO;Incumplimiento contractual;Servicio;Instalación de División de Baños ;1250000;2021-07-07 00:00;2022-07-28;2022-07-28;2022-07-28;NO;;3
857299;2022-09-23;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;vARIEDADES Electrotito;CERRADO;Incumplimiento de la garantía;Bien;Televisor ;1350000;2021-08-30 00:00;2022-09-28;2022-09-28;2022-09-28;NO;;5
657703;2022-03-03;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;MUEBLES YELECTRODOMESTICOS VANI;CERRADO;Incumplimiento de la garantía;Bien;televisor smart vision;510000;2021-06-19 00:00;2022-03-08;2022-03-08;2022-03-08;NO;;5
743430;2022-05-31;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;La no entrega del recibo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;CALDERA Y CAÃON INVERSIONES S.A.S.;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;Gabinetes de Cocina ;1500000;2022-04-01 00:00;2022-06-08;2022-06-09;2022-06-09;NO;;9
845905;2022-09-13;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;41-59 años;Visual;Ninguna;Hombre;Tecnólogo;SI;FORMAL;NIT;#¡REF!;BRACHO BUELVAS RICARDO RAFAEL;CERRADO;Incumplimiento de la garantía;Bien;Celular  ;90000;2022-08-31 00:00;2022-09-21;2022-09-23;2022-09-23;NO;;10
768649;2022-06-28;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;SARIEGO POLO JULIO CESAR;CERRADO;Incumplimiento de la garantía;Bien;Nevera ;1500000;2022-05-12 00:00;2022-07-07;2022-07-07;2022-07-07;NO;;9
791327;2022-07-22;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;FONTALVO BARRIOS DIEGO ARMANDO;CERRADO;Incumplimiento de la garantía;Bien;Teléfono iPhone 11;1600000;2022-06-07 00:00;2022-07-28;2022-07-28;2022-07-28;NO;;6
849961;2022-09-16;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Abandono de bienes;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;#¡REF!;LAUNDRY EXPRESS DEL CARIBE;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;servicio de lavandería  ;3000000;2021-11-19 00:00;2022-09-21;2022-09-23;2022-09-23;NO;;7
771529;2022-06-30;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;#¡REF!;MAESTRE MAESTRE JORGE ISAAC;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;SERVICIO TECNICO ;70000;2022-06-23 00:00;2022-07-06;2022-07-07;2022-07-07;NO;;7
828457;2022-08-26;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;PARRA OCAMPO EDWIN;CERRADO;Incumplimiento de la garantía;Bien;PARLANTE ;170000;2022-06-30 00:00;2022-08-29;2022-08-30;2022-08-30;NO;;4
842085;2022-09-08;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;DAMIS S.A.S.;CERRADO;Incumplimiento de la garantía;Servicio;Instalación de un Parasol  ;13298199;2022-06-07 00:00;2022-09-14;2022-09-16;2022-09-16;NO;;8
778692;2022-07-08;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;ROBERT MARTINEZ RODRIGUEZ;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;Juego de Comedor ;1600000;2021-09-02 00:00;2022-07-14;2022-07-14;2022-07-14;NO;;6
690210;2022-04-04;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;GUTIERREZ OLIVARES VICTOR MANUEL;CERRADO;Incumplimiento de la garantía;Bien;Teléfono Celular  ;350064;2022-02-01 00:00;2022-04-19;2022-04-20;2022-04-20;NO;;16
618489;2022-01-26;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;No indica;SI;FORMAL;NIT;#¡REF!;MUEBLES Y COLCHONES LA 30;CERRADO;Incumplimiento de la garantía;Bien;colchón ;300000;2021-08-19 00:00;2022-02-08;2022-02-08;2022-02-08;NO;;13
675583;2022-03-22;CR BARRANQUILLA;Casas del Consumidor Regional;ATLANTICO;ATLANTICO;BARRANQUILLA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;VBACCA STORE;CERRADO;Incumplimiento de la garantía;Bien;Monitor ;1000000;2021-09-17 00:00;2022-03-30;2022-03-31;2022-03-31;NO;;9
744796;2022-06-01;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;VEOLIA ASEO TULUA S.A.S E.S.P.;CERRADO;Incumplimiento contractual;Bien;parabrisas ;1450000;2022-05-07 00:00;2022-06-06;2022-07-07;2022-07-07;NO;;36
941873;2023-02-17;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;ELECTROJAPONESA S.A.;CERRADO-NA;Incumplimiento de la garantía;Bien;PORTATIL DELL;3861000;2021-11-08 00:00;2023-03-01;2023-03-06;2023-03-06;NO;;17
997030;2023-04-10;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;MORENO MARTINEZ JOSE LUIS;CERRADO-ICOM;Incumplimiento de la garantía;Bien;cadena de oro lamino;300000;2022-06-27 00:00;2023-04-19;2023-04-19;2023-04-19;NO;;9
1001786;2023-04-13;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;VALLE MOTOS S.A.;CERRADO-IAP;Incumplimiento de la garantía;Bien;MOTO;INDETERMINADO;2021-06-26 00:00;2023-04-26;2023-06-08;2023-06-08;NO;;56
943601;2023-02-20;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;lucelly ramirez;CERRADO-NA;Incumplimiento de la garantía;Bien;lentes progresivos ;750000;2022-10-11 00:00;2023-02-22;2023-02-22;2023-02-22;NO;;2
725883;2022-05-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;TAX CARGA;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;Transporte de producto ;200000;2022-02-21 00:00;2022-05-26;2022-05-31;2022-05-31;NO;;19
812956;2022-08-11;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;FORMAL;NIT;#¡REF!;DISCOVERY GROUP S.A.S;CERRADO-DCIU;Incumplimiento contractual;Servicio;paquetes de descuento turistico;2520000;2022-04-05 00:00;2022-08-16;2022-08-17;2022-08-17;NO;;6
851353;2022-09-19;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Población damnificada de Venezuela;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;el palacio del celular;CERRADO-DCIU;Derecho de Retracto;Bien;CELULAR CRON R10;280000;2022-07-11 00:00;2022-09-26;2022-09-22;2022-09-22;NO;;3
651447;2022-02-25;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;FAMOKA TEXTILES S.A.S.;CERRADO;Incumplimiento contractual;Bien;ropa, blusas, vestidos ;46990994;2021-12-12 00:00;2022-03-08;2022-03-15;2022-03-15;NO;;18
856786;2022-09-22;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;FERIAS Y EVENTOS S.A. EN REORGANIZACION;CERRADO;Derecho de Retracto;Servicio;TARJETA PASS ;30000;2022-09-17 00:00;2022-09-26;2022-09-26;2022-09-26;NO;;4
706707;2022-04-25;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ZAGAMOTOS DEL PACIFICO S.A.S.;CERRADO;Incumplimiento de la garantía;Bien;MOTO;8500000;2021-06-24 00:00;2022-04-28;2022-05-11;2022-05-11;NO;;16
732503;2022-05-18;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ZAGAMOTOS DEL PACIFICO S.A.S.;CERRADO;Incumplimiento de la garantía;Bien;moto;8500000;2021-06-15 00:00;2022-05-18;2022-05-18;2022-05-18;NO;;0
855397;2022-09-21;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;rs naciona de baterias;CERRADO-ICOM;Incumplimiento contractual;Bien;bateria de carro ;300000;2022-05-14 00:00;2022-10-04;2022-10-26;2022-10-26;NO;;35
1001992;2023-04-13;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;No indica;SI;FORMAL;NIT;#¡REF!;JULBER;CERRADO-IAP;Incumplimiento de la garantía;Bien;radio;55000;2023-03-18 00:00;2023-04-19;2023-04-19;2023-04-19;NO;;6
1045109;2023-05-31;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Física;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;VALLE MOTOS S.A.;CERRADO-IAP;Incumplimiento de la garantía;Bien;MOTO;10399000;2022-01-18 00:00;2023-06-05;2023-06-08;2023-06-08;NO;;8
903335;2022-11-21;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;JOSE GREGORIO NIEVES RUIZ;AGENDADO;Incumplimiento contractual;Servicio;cambio de unidad nevera mabe y protecto breked;750000;2022-10-30 00:00;2022-11-25;;2022-11-25;NO;;4
914136;2022-12-05;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Padre cabeza de familia;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;JOSE HENRY RAMIREZ OCAMPO;AGENDADO;Incumplimiento de la garantía;Bien;xiomi 10 ;645000;2022-09-18 00:00;2022-12-09;;2022-12-09;NO;;4
1054136;2023-06-08;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;#¡REF!;JEYSSON OSWALDO HENAO MEJIA;REPROGRAMADO;Incumplimiento de la garantía;Bien;celular;230000;2021-09-06 00:00;2023-06-19;;2023-06-19;NO;;11
916593;2022-12-09;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Cláusulas abusivas;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;GIMAGRA S.A.S;AGENDADO;Información o publicidad engañosa;Bien;celular iphone x 64 g se segunda;2530000;2022-09-30 00:00;2022-12-13;;2022-12-13;NO;;4
894891;2022-11-09;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Desplazado;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;AVICOLA ZARAGOZA LTDA;CERRADO-NA;Derecho de Retracto;Bien;100 gallinas ponedoras 4 bultos de ponedora ;2200000;2022-09-26 00:00;2022-11-15;2022-11-23;2022-11-23;NO;;14
725351;2022-05-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;ARIEL GUTIERRES OBANDO;CERRADO;Incumplimiento contractual;Bien;PINTADA DEL CARRO ;14000000;2019-01-10 00:00;2022-05-24;2022-05-12;2022-05-12;NO;;0
1083969;2023-07-12;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;MULTIPAGAS S.A.S.;AGENDADO;Incumplimiento contractual;Bien;servicio;10000000;2023-07-12 00:00;2023-07-14;;2023-07-14;NO;;2
944747;2023-02-21;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;MATERIALES EMO;CERRADO-NA;Incumplimiento de la garantía;Bien;cocina;2060001;2022-07-13 00:00;2023-03-01;2023-03-06;2023-03-06;NO;;13
867186;2022-10-05;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;ELECTROJAPONESA S.A.;CERRADO-IAP;Incumplimiento de la garantía;Bien;LAVADORA ;2160000;2022-04-01 00:00;2022-10-18;2022-10-31;2022-10-31;NO;;26
737697;2022-05-24;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;ELECTROJAPONESA S.A.;CERRADO;Incumplimiento de la garantía;Bien;LAVADORA ;2153800;2022-04-01 00:00;2022-06-01;2022-07-05;2022-07-05;NO;;42
854049;2022-09-20;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;CENTRO DE HERRAMIENTAS COLOMBIA SAS;CERRADO;Incumplimiento de la garantía;Bien;HIDROLAVADORA ;400000;2022-06-30 00:00;2022-09-20;2022-09-20;2022-09-20;NO;;0
